Model,Year,Price
Stelvio Ti Sport,2018,17500.0
Stelvio Ti Sport,2019,16800.0
Stelvio Veloce,2024,42208.5
Stelvio Veloce AWD,2023,35290.666666666664
Stinger GT,2019,25995.0
Stinger GT1,2022,32991.0
Stinger GT2,2018,25282.0
Stinger GT2,2019,27995.0
Stinger GT2,2021,29694.0
Stinger GT2,2022,33776.5
Stinger Premium Collection,2019,20820.0
Suburban 1500 LT,2011,16995.0
Suburban 4WD Z71,2022,49972.0
Suburban LT,2017,23200.0
Suburban LT,2020,35888.0
Suburban LT,2021,38236.5
Suburban LT,2022,44356.0
Suburban LT,2023,43627.75
Suburban LT,2024,70199.0
Suburban LTZ,2016,23225.5
Suburban Premier,2017,25043.5
Suburban Premier,2019,33407.0
Suburban Premier,2020,47228.5
Suburban Premier,2023,48318.0
Suburban RST,2023,60984.5
Superamerica,2005,289999.0
TL 3.2,2005,5999.0
TL 3.5,2010,10598.0
TL Technology,2014,16598.0
TLX,2016,15998.0
TLX A-Spec,2025,46831.0
TLX Base,2022,27990.0
TLX FWD,2015,14991.0
TLX FWD,2022,29985.0
TLX SH-AWD A-Spec,2019,29998.0
TLX Tech,2015,10950.0
TLX Technology,2018,16949.0
TLX Technology,2019,21995.0
TLX Technology,2021,22500.0
TLX Technology,2025,42847.0
TLX V6 A-Spec,2018,23999.0
TLX V6 Tech,2015,13454.0
TRX,2021,61775.0
TRX,2022,72888.0
TRX,2023,77972.0
TRX,2024,85610.0
TSX,2013,13599.0
TSX Base,2008,10695.0
TSX Technology,2009,11250.0
TT 2.0T,2014,16990.0
TT quattro,2001,8995.0
TUCSON Hybrid Limited,2024,36710.0
TUCSON Hybrid SEL Convenience,2022,24995.5
TUCSON Hybrid SEL Convenience,2023,26095.0
TUCSON Hybrid SEL Convenience,2024,31577.0
TUCSON Hybrid SEL Convenience,2025,39419.0
TUCSON Limited,2012,9689.0
TUCSON Limited,2015,8999.0
TUCSON Limited,2016,16905.0
TUCSON Limited,2018,15582.5
TUCSON Limited,2020,17343.0
TUCSON Limited,2022,28319.5
TUCSON Limited,2023,29934.666666666668
TUCSON Limited,2024,27469.0
TUCSON Limited,2025,33895.0
TUCSON Plug-In Hybrid Limited,2024,34947.0
TUCSON Plug-In Hybrid SEL,2022,32895.0
TUCSON Plug-In Hybrid SEL,2024,31200.0
TUCSON SE,2014,9219.0
TUCSON SE,2016,12995.0
TUCSON SE,2017,12348.5
TUCSON SE,2018,14107.0
TUCSON SE,2019,19000.0
TUCSON SE,2020,13976.0
TUCSON SE,2021,19160.0
TUCSON SE,2022,15995.0
TUCSON SE,2023,22496.5
TUCSON SE,2024,24593.0
TUCSON SE,2025,26705.0
TUCSON SE Plus,2017,15667.0
TUCSON SEL,2018,11995.0
TUCSON SEL,2022,22891.76923076923
TUCSON SEL,2023,22602.571428571428
TUCSON SEL,2024,24645.6
TUCSON SEL,2025,29839.5
TUCSON Sport,2016,15995.0
TUCSON Sport,2017,13816.5
TUCSON Sport,2019,20635.0
TUCSON Sport,2021,17897.0
TUCSON Ultimate,2021,21658.0
TUCSON Value,2020,20476.0
Tacoma SR,2023,35326.0
Tacoma SR5,2020,35995.0
Tacoma SR5,2021,33000.0
Tacoma SR5,2023,34998.0
Tacoma TRD Off Road,2018,31988.0
Tacoma TRD Off Road,2021,37995.0
Tacoma TRD Off Road,2022,38680.0
Tacoma TRD Sport,2021,38798.0
Tacoma TRD Sport,2023,43998.0
Tahoe 2WD RST,2023,59000.0
Tahoe 4WD 4dr Z71,2021,49980.0
Tahoe 4WD High Country,2021,48247.5
Tahoe 4WD Z71,2021,45382.0
Tahoe 4WD Z71,2022,56980.0
Tahoe High Country,2023,59849.0
Tahoe LS,2022,41691.5
Tahoe LS,2024,50877.0
Tahoe LT,2007,8900.0
Tahoe LT,2016,23136.5
Tahoe LT,2017,22995.0
Tahoe LT,2018,27214.0
Tahoe LT,2019,27486.0
Tahoe LT,2021,38949.0
Tahoe LT,2023,45075.0
Tahoe LTZ,2015,22713.0
Tahoe Police,2017,15995.0
Tahoe Police,2020,23795.0
Tahoe Premier,2017,20900.0
Tahoe Premier,2018,33549.0
Tahoe Premier,2021,47378.0
Tahoe Premier,2023,52499.0
Tahoe Z71,2022,56047.0
Taos 1.5T S,2022,19075.875
Taos 1.5T S,2024,22598.0
Taos 1.5T SE,2022,20881.9
Taos 1.5T SE,2023,21749.5
Taos 1.5T SE,2024,25202.11111111111
Taos 1.5T SEL,2022,23278.333333333332
Taos 1.5T SEL,2023,23990.0
Taos S,2022,20748.5
Taos SE,2022,23998.0
Taurus SE,2015,8998.0
Taurus SE,2016,10995.0
Taurus SE,2017,13499.0
Taurus SEL,2012,8943.0
Taurus SEL,2016,7995.0
Taurus SEL,2017,10521.5
Taurus SEL,2019,15400.0
Taurus SHO,2015,7950.0
Taycan GTS,2023,110000.0
Taycan Turbo,2022,87800.0
Telluride EX,2021,21999.0
Telluride EX,2022,41027.0
Telluride EX,2023,38914.0
Telluride LX,2022,29389.0
Telluride LX,2023,32998.0
Telluride S,2020,22997.0
Telluride S,2022,31995.0
Telluride S,2023,36750.0
Telluride SX,2020,25995.0
Telluride SX,2021,28504.0
Telluride SX,2022,38282.666666666664
Telluride SX Prestige X-Line,2025,54977.0
Telluride SX Prestige X-Pro,2024,47995.0
Telluride SX X-Pro,2024,45980.0
Telluride X-Line EX,2023,39998.0
Terrain AT4,2022,27250.0
Terrain AT4,2023,29929.0
Terrain AWD AT4,2022,24999.0
Terrain Denali,2015,14772.5
Terrain Denali,2018,16107.0
Terrain Denali,2019,19655.0
Terrain Denali,2020,24972.0
Terrain Denali,2022,26072.0
Terrain Denali,2023,33407.5
Terrain Denali,2024,34700.0
Terrain SLE,2018,15881.666666666666
Terrain SLE,2019,16825.75
Terrain SLE,2020,16995.0
Terrain SLE,2021,20808.2
Terrain SLE,2022,23163.272727272728
Terrain SLE,2023,24730.85714285714
Terrain SLE,2024,25042.0
Terrain SLE-1,2017,11795.0
Terrain SLE-2,2013,9543.0
Terrain SLE-2,2014,11499.0
Terrain SLE-2,2015,9242.5
Terrain SLE-2,2017,9694.0
Terrain SLT,2016,12263.5
Terrain SLT,2017,9799.0
Terrain SLT,2018,17775.0
Terrain SLT,2019,17794.0
Terrain SLT,2020,19480.25
Terrain SLT,2021,23469.5
Terrain SLT,2022,25016.285714285714
Terrain SLT,2023,22343.14285714286
Terrain SLT,2024,27322.6
Terrain SLT-1,2015,8399.0
Terrain SLT-2,2015,9477.0
Thunderbird Base,2002,13199.0
Thunderbird Base,2004,26920.0
Thunderbird Deluxe,2002,20881.666666666668
Thunderbird NULL,1964,19495.0
Thunderbird Premium,2002,22995.0
Tiguan 2.0T S,2017,10844.0
Tiguan 2.0T S,2018,14990.0
Tiguan 2.0T S,2021,14949.0
Tiguan 2.0T S,2022,20991.0
Tiguan 2.0T S,2023,21822.0
Tiguan 2.0T S,2024,26366.666666666668
Tiguan 2.0T S 4MOTION,2017,10913.0
Tiguan 2.0T S 4MOTION,2018,12255.0
Tiguan 2.0T S 4MOTION,2021,17997.0
Tiguan 2.0T S 4MOTION,2022,18295.0
Tiguan 2.0T SE,2019,19636.0
Tiguan 2.0T SE,2020,16782.666666666668
Tiguan 2.0T SE,2021,16995.0
Tiguan 2.0T SE,2022,24808.333333333332
Tiguan 2.0T SE,2023,25937.333333333332
Tiguan 2.0T SE,2024,25450.714285714286
Tiguan 2.0T SE 4MOTION,2018,17695.0
Tiguan 2.0T SE 4MOTION,2019,18932.0
Tiguan 2.0T SE 4MOTION,2021,23205.333333333332
Tiguan 2.0T SE 4MOTION,2022,22552.666666666668
Tiguan 2.0T SE 4MOTION,2023,23850.0
Tiguan 2.0T SE 4MOTION,2024,28118.714285714286
Tiguan 2.0T SE R-Line Black,2020,16495.0
Tiguan 2.0T SE R-Line Black,2021,23991.5
Tiguan 2.0T SE R-Line Black,2022,24320.0
Tiguan 2.0T SE R-Line Black 4MOTION,2021,22430.75
Tiguan 2.0T SE R-Line Black 4MOTION,2022,25601.875
Tiguan 2.0T SE R-Line Black 4MOTION,2023,28930.0
Tiguan 2.0T SE R-Line Black 4MOTION,2024,32744.0
Tiguan 2.0T SEL,2019,16682.0
Tiguan 2.0T SEL,2020,20141.8
Tiguan 2.0T SEL,2021,19495.0
Tiguan 2.0T SEL R-Line,2022,29995.0
Tiguan 2.0T SEL R-Line,2023,29608.0
Tiguan 2.0T SEL R-Line 4MOTION,2020,24435.0
Tiguan 2.0T SEL R-Line 4MOTION,2023,30999.0
Tiguan 2.0T SEL R-Line 4MOTION,2024,33404.5
Tiguan 2.0T Wolfsburg Edition,2024,23995.0
Tiguan Auto SE w/Appearance,2015,16379.0
Tiguan S,2021,21998.0
Tiguan SE,2010,9990.0
Tiguan SE,2012,8095.0
Tiguan SE,2019,20998.0
Tiguan SEL,2018,21998.0
Tiguan SEL Premium R-Line,2020,22998.0
Titan Platinum Reserve,2019,35587.0
Titan XD Platinum Reserve,2021,35999.0
Tonale Sprint EAWD,2024,27022.0
Tonale Ti,2024,32921.0
Tonale Veloce EAWD,2024,33949.5
Touareg TDI Sport,2012,10900.0
Touareg TDI Sport w/Technology,2015,19945.0
Town & Country LX,2008,5999.0
Town & Country Touring,2014,7999.0
Town & Country Touring,2015,8764.0
Town & Country Touring,2016,8942.5
Town & Country Touring-L,2012,8747.5
Town & Country Touring-L,2013,5995.0
Town & Country Touring-L,2014,9490.0
Town & Country Touring-L,2015,11977.0
Town Car Signature,2000,7950.0
Tradesman,2015,12995.0
Tradesman,2018,18969.8
Tradesman,2019,19195.0
Tradesman/Express,2014,7995.0
Trailblazer ACTIV,2021,21977.0
Trailblazer ACTIV,2022,22771.0
Trailblazer ACTIV,2023,26583.0
Trailblazer ACTIV,2024,29948.0
Trailblazer ACTIV,2025,29361.0
Trailblazer Activ,2021,24998.0
Trailblazer LS,2021,20066.333333333332
Trailblazer LS,2022,19180.5
Trailblazer LS,2025,24697.0
Trailblazer LT,2021,19990.0
Trailblazer LT,2022,20080.0
Trailblazer LT,2023,23039.833333333332
Trailblazer LT,2024,25381.0
Trailblazer LT,2025,25000.0
Trailblazer RS,2021,20228.666666666668
Trailblazer RS,2023,24155.0
Trailblazer RS,2024,28686.0
Trailblazer RS,2025,28267.666666666668
Transit Connect Cargo Van XL LWB w/Rear 180 Degree Door,2018,11475.0
Transit Connect XL,2016,13995.0
Transit Connect XL,2017,15000.0
Transit Connect XL,2018,19950.0
Transit Connect XL,2019,15435.0
Transit Connect XL,2020,31995.0
Transit Connect XL,2022,29695.0
Transit Connect XL Cargo Van,2020,16995.0
Transit Connect XL Cargo Van,2023,39995.0
Transit Connect XL w/Rear Liftgate,2022,39995.0
Transit Connect XLT,2012,8995.0
Transit Connect XLT,2015,9553.0
Transit Connect XLT,2016,9950.0
Transit Connect XLT,2020,13995.0
Transit Connect XLT w/Rear Liftgate,2020,22727.0
Transit-150 Base,2015,12495.0
Transit-150 Base,2016,13593.75
Transit-150 Base,2017,24522.5
Transit-150 Base,2019,18195.0
Transit-150 Base,2020,31989.0
Transit-150 Base,2021,28975.0
Transit-150 Base,2022,23995.0
Transit-150 XL,2019,33673.0
Transit-150 XLT,2016,17995.0
Transit-250 Base,2015,18974.5
Transit-250 Base,2016,13974.5
Transit-250 Base,2017,19048.125
Transit-250 Base,2018,16712.6
Transit-250 Base,2019,23295.0
Transit-250 Base,2020,28766.75
Transit-250 Base,2021,31395.0
Transit-250 Base,2023,38266.92307692308
Transit-250 Base,2024,52994.0
Transit-350 Base,2015,21995.0
Transit-350 Base,2016,12950.0
Transit-350 Base,2018,20956.0
Transit-350 Base,2019,17444.5
Transit-350 Base,2020,54995.0
Transit-350 Base,2021,25888.0
Transit-350 Base,2022,42820.0
Transit-350 Base,2023,43995.0
Transit-350 Base,2024,53799.0
Transit-350 XL,2020,37292.5
Transit-350 XL,2022,32995.0
Transit-350 XL,2023,50995.0
Transit-350 XLT,2018,31987.0
Transit-350 XLT,2020,35323.0
Transit-350 XLT,2022,39290.833333333336
Transit-350 XLT,2023,41376.0
Transit-350 XLT,2024,51770.25
Traverse 1LT,2016,9222.5
Traverse 1LT,2017,13995.0
Traverse 2LT,2013,7987.0
Traverse 2LT,2016,11414.0
Traverse 2LT,2017,12500.0
Traverse High Country,2019,19999.0
Traverse High Country,2020,32595.0
Traverse High Country,2023,40899.0
Traverse LS,2012,8395.0
Traverse LS,2014,9975.0
Traverse LS,2015,9987.0
Traverse LS,2016,6800.0
Traverse LS,2018,12995.0
Traverse LS,2019,20988.0
Traverse LS,2020,22498.5
Traverse LS,2021,17499.0
Traverse LS,2022,23387.5
Traverse LS,2023,27497.0
Traverse LT,2010,6950.0
Traverse LT,2011,6792.0
Traverse LT,2012,10850.0
Traverse LT,2018,21998.0
Traverse LT Cloth,2018,19047.25
Traverse LT Cloth,2019,19155.0
Traverse LT Cloth,2020,24277.5
Traverse LT Cloth,2021,26238.0
Traverse LT Cloth,2022,29036.0
Traverse LT Cloth,2023,27861.4
Traverse LT Leather,2019,19445.0
Traverse LT Leather,2020,25445.0
Traverse LT Leather,2021,27386.5
Traverse LT Leather,2022,30823.75
Traverse LT Leather,2023,33548.0
Traverse LTZ,2014,9460.0
Traverse LTZ,2016,20950.0
Traverse Premier,2017,14195.0
Traverse Premier,2018,20998.0
Traverse Premier,2019,25778.0
Traverse Premier,2020,22472.0
Traverse Premier,2021,30625.0
Traverse Premier,2022,36882.0
Traverse Premier,2023,36483.5
Traverse RS,2020,24795.0
Traverse RS,2023,39678.2
Traverse RS,2024,51961.0
Trax 1RS,2024,22800.0
Trax 2RS,2024,25875.0
Trax ACTIV,2024,25645.0
Trax FWD 2RS,2024,23926.25
Trax FWD 2RS,2025,26399.0
Trax FWD ACTIV,2024,22690.5
Trax LS,2015,14599.0
Trax LS,2016,11496.75
Trax LS,2017,10919.0
Trax LS,2019,8950.0
Trax LS,2020,12157.0
Trax LS,2021,16265.0
Trax LS,2024,23299.0
Trax LT,2015,10355.75
Trax LT,2017,10949.0
Trax LT,2018,12595.0
Trax LT,2019,15482.0
Trax LT,2020,16889.0
Trax LT,2021,17311.0
Trax LT,2022,18871.25
Trax LT,2024,22952.428571428572
Trax LT,2025,24990.0
Trax LTZ,2015,10500.0
Trax Premier,2018,13270.0
Trax Premier,2020,18598.333333333332
Tucson Ultimate AWD,2021,17980.0
Tundra Hybrid Capstone,2024,65944.0
Tundra Hybrid Limited,2024,57500.0
Tundra Hybrid Platinum,2024,59999.0
Tundra Hybrid TRD Pro,2023,59598.0
Tundra SR5,2015,23995.0
Tundra SR5,2017,29995.0
UX 200,2020,26998.0
UX 200 Base,2021,23932.0
UX 250h Base,2020,29922.0
UX 250h Base,2021,31384.666666666668
UX 250h Base,2022,31997.0
UX 250h F Sport,2019,28197.0
UX 250h F Sport,2022,29995.0
UX 300h Premium,2025,40500.0
Urus Base,2020,181989.0
Urus SUV,2019,219800.0
Utility Police Interceptor Base,2015,11949.0
Utility Police Interceptor Base,2017,9995.0
Utility Police Interceptor Base,2018,16499.0
V6,2016,21995.0
V60 Cross Country B5 Plus,2023,42989.0
V60 Cross Country B5 Ultimate,2023,43888.0
V60 Polestar,2018,34955.0
VENUE Limited,2022,18369.75
VENUE Limited,2023,19577.0
VENUE Limited,2024,20586.75
VENUE SEL,2021,12974.0
VENUE SEL,2023,19998.0
VENUE SEL,2024,21090.0
Vanquish Carbon,2016,129800.0
Vanquish Volante,2015,124884.0
Vantage Base,2020,93989.0
Vantage Base,2023,150681.0
Vantage Base,2025,254998.0
Vantage Carbon,2025,255000.0
Veloster Base,2013,6970.0
Veloster Base,2015,7480.0
Veloster Base,2016,11450.0
Veloster Base,2019,17855.0
Veloster Value Edition,2017,11881.0
Venza LE,2022,26995.0
Venza LE,2024,36988.0
Venza Limited,2014,11997.0
Venza Limited,2021,29995.0
Venza Limited,2022,30499.0
Venza XLE,2015,19998.0
Verano,2016,16998.0
Verano Base,2012,6147.0
Verano Base,2016,11308.0
Verano Convenience Group,2015,7788.0
Verano Leather,2013,6914.0
Versa 1.6 S,2023,16399.0
Versa 1.6 S,2024,18948.5
Versa 1.6 SV,2015,6890.0
Versa 1.6 SV,2017,8500.0
Versa 1.6 SV,2018,10297.0
Versa 1.6 SV,2021,15405.42857142857
Versa 1.6 SV,2022,16127.0
Versa 1.6 SV,2023,16449.0
Versa 1.6 SV,2024,19997.5
Versa 1.8 S,2012,5213.5
Versa Note S Plus,2014,3495.0
Versa Note SV,2016,8495.0
Versa Note SV,2017,15998.0
Versa S,2021,14141.5
Versa S Plus,2017,13998.0
Versa SV,2020,18998.0
Vibe Base,2006,4990.0
Vibe Base,2009,13985.0
Volt Base,2013,9995.0
Volt Base,2014,9935.0
Volt Base,2015,6491.0
Volt LT,2017,15549.0
Volt Premier,2018,18488.0
Voyager L,2020,22415.0
Voyager LX,2020,18680.0
Voyager LX,2022,20057.6
Voyager LX,2023,22280.285714285714
Voyager LXI,2020,17144.0
WRX Base,2015,18980.0
WRX Base,2020,24549.0
WRX Base,2022,26495.0
WRX Limited,2017,16990.0
WRX Limited,2019,21950.0
WRX Premium,2016,15495.0
WRX Premium,2018,23990.0
WRX Premium,2022,29268.0
WRX STI Base,2020,35000.0
WRX STI Base,2021,42994.0
WRX STI Limited,2017,20316.0
Wagoneer L Series II 4x4,2023,47481.0
Wagoneer L Series II 4x4,2024,68800.0
Wagoneer L Series III 4x4,2023,59677.0
Wagoneer L Series III 4x4,2024,69994.0
Wagoneer Series II,2024,64980.0
Wagoneer Series II 4x4,2022,44945.0
Wagoneer Series II 4x4,2023,49000.0
Wagoneer Series II 4x4,2024,64646.5
Wagoneer Series II Carbide 4x4,2024,61285.666666666664
Wagoneer Series III,2023,54122.0
Wagoneer Series III 4x4,2022,44345.166666666664
Wagoneer Series III 4x4,2023,60009.666666666664
Wildcat,1966,30995.0
Wraith Coupe,2014,149800.0
Wrangler 4-Door High Tide 4x4,2023,43000.0
Wrangler 4xe,2023,39998.0
Wrangler 4xe Base,2023,33979.0
Wrangler 4xe Rubicon,2023,35629.5
Wrangler 4xe Rubicon,2024,46307.0
Wrangler 4xe Rubicon X,2024,50464.0
Wrangler 4xe Sahara,2023,29555.6
Wrangler Freedom,2021,28749.0
Wrangler JK Unlimited Golden Eagle,2018,26858.0
Wrangler JK Unlimited Rubicon,2018,29656.0
Wrangler JK Unlimited Sahara,2018,20994.0
Wrangler JK Unlimited Sport,2018,21897.5
Wrangler Rubicon,2023,37550.0
Wrangler Sport,2004,15950.0
Wrangler Sport,2012,10395.0
Wrangler Sport,2015,17291.5
Wrangler Sport,2018,19900.0
Wrangler Sport,2023,27500.0
Wrangler Sport S,2021,24995.0
Wrangler Sport S,2023,31998.0
Wrangler Sport S,2024,43449.0
Wrangler Unlimited,2005,22495.0
Wrangler Unlimited 4xe Rubicon,2021,32203.5
Wrangler Unlimited 4xe Rubicon,2022,34696.5
Wrangler Unlimited 4xe Sahara,2021,32054.833333333332
Wrangler Unlimited 4xe Sahara,2022,33654.5
Wrangler Unlimited 4xe Sahara High Altitude,2021,33664.666666666664
Wrangler Unlimited 4xe Sahara High Altitude,2022,37997.0
Wrangler Unlimited Altitude,2012,15199.0
Wrangler Unlimited Altitude,2015,22120.5
Wrangler Unlimited Chief Edition 4x4,2017,19999.0
Wrangler Unlimited Freedom 4X4,2020,25984.0
Wrangler Unlimited Freedom 4x4,2017,20950.0
Wrangler Unlimited Freedom Edition,2015,17995.0
Wrangler Unlimited Rubicon,2009,12980.0
Wrangler Unlimited Rubicon,2012,15980.0
Wrangler Unlimited Rubicon,2015,17990.0
Wrangler Unlimited Rubicon,2016,29995.0
Wrangler Unlimited Rubicon,2017,26749.0
Wrangler Unlimited Rubicon,2018,33995.0
Wrangler Unlimited Rubicon,2019,33476.333333333336
Wrangler Unlimited Rubicon,2020,39677.0
Wrangler Unlimited Rubicon,2021,37594.5
Wrangler Unlimited Sahara,2012,18451.5
Wrangler Unlimited Sahara,2013,14850.0
Wrangler Unlimited Sahara,2014,18600.0
Wrangler Unlimited Sahara,2015,14500.0
Wrangler Unlimited Sahara,2016,21995.0
Wrangler Unlimited Sahara,2017,22174.0
Wrangler Unlimited Sahara,2018,23930.25
Wrangler Unlimited Sahara,2019,26166.5
Wrangler Unlimited Sahara,2020,30461.0
Wrangler Unlimited Sahara,2021,34552.0
Wrangler Unlimited Sahara,2022,29449.0
Wrangler Unlimited Sahara Altitude,2021,30792.0
Wrangler Unlimited Sport,2010,11995.0
Wrangler Unlimited Sport,2012,10950.0
Wrangler Unlimited Sport,2013,16985.0
Wrangler Unlimited Sport,2014,13898.0
Wrangler Unlimited Sport,2015,14999.0
Wrangler Unlimited Sport,2016,18838.0
Wrangler Unlimited Sport,2017,19143.14285714286
Wrangler Unlimited Sport,2018,22873.2
Wrangler Unlimited Sport,2019,23162.166666666668
Wrangler Unlimited Sport,2021,28285.0
Wrangler Unlimited Sport,2022,35879.0
Wrangler Unlimited Sport Altitude,2020,22895.0
Wrangler Unlimited Sport Altitude,2021,26972.0
Wrangler Unlimited Sport Altitude,2022,35998.0
Wrangler Unlimited X,2009,15850.0
X 100D,2017,23999.0
X 75D,2017,19895.0
X 75D,2018,22999.0
X 75D,2019,26995.0
X AWD,2022,49980.0
X AWD 4dr 90D,2016,29979.0
X Dual Motor All-Wheel Drive,2023,51980.0
X Long Range,2019,31989.0
X P100D AWD,2017,31980.0
X Performance,2020,38500.0
X Performance Dual Motor All-Wheel Drive,2020,41888.0
X Plaid Tri Motor All-Wheel Drive,2022,63989.0
X1 M35i,2024,47795.0
X1 sDrive28i,2018,16795.0
X1 sDrive28i,2019,16700.0
X1 sDrive28i,2022,24980.0
X1 xDrive 28i,2013,11777.0
X1 xDrive 28i,2014,7900.0
X1 xDrive 28i,2015,11723.4
X1 xDrive 28i,2016,14000.25
X1 xDrive 28i,2017,10972.5
X1 xDrive28i,2018,15209.5
X1 xDrive28i,2019,20952.0
X1 xDrive28i,2020,18495.0
X1 xDrive28i,2021,21789.0
X1 xDrive28i,2022,26917.333333333332
X1 xDrive28i,2023,32177.25
X1 xDrive28i,2024,34522.142857142855
X1 xDrive35i,2015,7495.0
X2 sDrive28i,2021,23245.0
X2 xDrive28i,2018,17622.5
X2 xDrive28i,2019,21648.0
X2 xDrive28i,2020,21531.666666666668
X2 xDrive28i,2022,28861.666666666668
X2 xDrive28i,2023,30039.5
X2 xDrive28i,2024,43658.0
X2 xDrive28i,2025,43593.666666666664
X3 30 xDrive,2025,47095.5
X3 M AWD,2023,64991.0
X3 M40i,2018,24238.0
X3 M40i,2021,43580.0
X3 M40i,2023,55980.0
X3 XDrive30i,2021,32498.0
X3 XDrive30i,2022,36998.0
X3 XDrive30i,2023,36998.0
X3 xDrive28i,2011,6990.0
X3 xDrive28i,2013,9700.0
X3 xDrive28i,2014,12997.0
X3 xDrive28i,2016,13422.0
X3 xDrive28i,2017,14896.666666666666
X3 xDrive30i,2018,18990.0
X3 xDrive30i,2019,22837.0
X3 xDrive30i,2020,20947.0
X3 xDrive30i,2021,26956.0
X3 xDrive30i,2022,35122.666666666664
X3 xDrive30i,2023,37729.4
X3 xDrive30i,2024,39401.666666666664
X3 xDrive35i,2014,11985.0
X3 xDrive35i,2017,20900.0
X4 M,2020,49998.0
X4 M AWD,2022,56761.0
X4 M40I,2017,31998.0
X4 M40i,2016,18499.0
X4 M40i,2017,19749.0
X4 M40i,2020,35985.0
X4 M40i,2021,38950.0
X4 M40i,2022,39417.75
X4 M40i,2023,52938.0
X4 M40i,2024,61305.0
X4 xDrive28i,2015,14555.0
X4 xDrive28i,2018,21747.5
X4 xDrive30i,2019,28191.0
X4 xDrive30i,2020,27888.0
X4 xDrive30i,2022,39118.142857142855
X4 xDrive30i,2023,46594.666666666664
X4 xDrive30i,2024,44908.5
X4 xDrive35i,2016,19995.0
X5 3.0si,2008,6799.0
X5 4.8is,2006,10495.0
X5 M60i,2025,96191.5
X5 PHEV xDrive45e,2022,49959.333333333336
X5 PHEV xDrive45e,2023,37962.0
X5 PHEV xDrive50e,2024,64823.0
X5 PHEV xDrive50e,2025,76858.75
X5 XDrive35i,2017,29998.0
X5 XDrive50i,2020,47998.0
X5 eDrive xDrive40e,2017,19972.5
X5 sDrive40i,2024,47755.0
X5 xDrive35i,2013,11477.0
X5 xDrive35i,2014,11276.666666666666
X5 xDrive35i,2015,14158.333333333334
X5 xDrive35i,2017,20840.0
X5 xDrive35i,2018,20987.0
X5 xDrive40i,2019,36797.0
X5 xDrive40i,2020,25991.0
X5 xDrive40i,2021,34801.4
X5 xDrive40i,2022,44371.0
X5 xDrive40i,2024,46597.0
X5 xDrive40i,2025,62899.0
X5 xDrive50i,2013,15788.0
X5 xDrive50i,2017,21981.0
X5 xDrive50i,2018,23000.0
X6 M Base,2022,84800.0
X6 M Base,2023,93980.0
X6 M50i,2023,71991.0
X6 xDrive35i,2019,29745.0
X6 xDrive40i,2021,39688.0
X6 xDrive40i,2022,47989.0
X6 xDrive40i,2023,60390.0
X6 xDrive40i,2025,62440.0
X6 xDrive50i,2018,31989.0
X7 M50i,2022,65272.666666666664
X7 M60i,2023,82000.0
X7 M60i,2024,96520.0
X7 M60i,2025,112444.8
X7 xDrive40i,2019,39439.0
X7 xDrive40i,2020,44550.0
X7 xDrive40i,2022,54390.166666666664
X7 xDrive40i,2023,62346.0
X7 xDrive40i,2025,73161.0
X7 xDrive50i,2019,40488.0
XC40 B5 Core,2024,35500.0
XC40 B5 Core Bright Theme,2024,34855.0
XC40 B5 Plus Bright Theme,2023,29998.0
XC40 B5 Plus Dark Theme,2023,40989.0
XC40 B5 Plus Dark Theme,2024,41849.0
XC40 B5 Ultimate Bright Theme,2023,35995.0
XC40 B5 Ultimate Dark Theme,2023,37502.0
XC40 Recharge Pure Electric P8 Twin Ultimate,2022,36698.0
XC40 Recharge Pure Electric Twin Plus,2024,38911.0
XC40 Recharge Pure Electric Twin Ultimate,2023,33372.0
XC40 T4 Inscription,2021,24000.0
XC40 T4 Momentum,2022,23698.0
XC40 T5 Momentum,2022,30495.0
XC40 T5 R-Design,2020,26428.5
XC40 T5 R-Design,2021,27977.0
XC40 T5 R-Design,2022,28491.0
XC60 B5 Momentum,2022,37989.0
XC60 B5 Plus Bright Theme,2023,34100.0
XC60 B5 Plus Dark Theme,2023,45200.0
XC60 B5 Ultimate Bright Theme,2023,42999.0
XC60 Recharge Plug-In Hybrid T8 Inscription Expression,2022,42989.0
XC60 Recharge Plug-In Hybrid T8 Momentum,2019,25995.0
XC60 Recharge Plug-In Hybrid T8 R-Design,2019,21711.0
XC60 T5 Dynamic,2017,16600.0
XC60 T5 Inscription,2019,23495.0
XC60 T5 Momentum,2018,20429.0
XC60 T5 Momentum,2020,26998.0
XC60 T5 Platinum,2016,9960.0
XC60 T5 R-Design,2019,25698.0
XC60 T6 Drive-E Platinum,2016,17946.5
XC60 T6 Inscription,2019,28823.0
XC60 T6 Inscription,2020,22900.0
XC90 3.2,2008,8995.0
XC90 B5 Plus,2024,53700.0
XC90 B5 Plus,2025,59665.0
XC90 B5 Plus Bright Theme,2024,43895.0
XC90 B6 Plus 7-Seater,2023,46400.0
XC90 B6 Ultimate 7-Seater,2023,56989.0
XC90 B6 Ultimate Bright Theme 7-Seater,2024,61995.0
XC90 Recharge Plug-In Hybrid T8 Inscription 6 Passenger,2021,20980.0
XC90 Recharge Plug-In Hybrid T8 Inscription 6 Passenger,2022,59598.0
XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2022,56500.0
XC90 Recharge Plug-In Hybrid T8 Inscription Expression 6 Passenger,2021,43888.0
XC90 Recharge Plug-In Hybrid T8 Inscription Extended Range 7P,2022,56989.0
